1545947	1545900	6690	9805	1546744	1546556
414972	414967	10608	7360	415598	415781
883822	883782	6035	5884	884791	884882
581405	581428	11331	4892	582016	582418
101079	101044	5006	8112	102466	101816
143786	143788	14897	9494	144306	144412
1142024	1141957	1774	10012	1144459	1142620
1276436	1276398	7991	9753	1277195	1277048
1165648	1165640	10857	9572	1166279	1166276
1641984	1641971	10657	9562	1642614	1642643
1455439	1455452	11281	2390	1456055	1457327
774303	774326	9535	4445	774987	775655
1140914	1140870	7211	9823	1141766	1141538
943124	943100	8091	9420	943943	943757
586228	586244	10117	1555	586875	588755
1381795	1381827	13622	3549	1382353	1383484
260061	260045	10812	9208	260708	260716
1817730	1817657	2937	14323	1819792	1818275
1896244	1896214	8637	8135	1897008	1897008
185775	185703	3497	7196	187547	186512
310655	310667	4798	4200	311853	311951
1935530	1935507	10807	9323	1936124	1936189
835463	835453	9154	6489	836117	836331
820129	820059	3693	9940	821928	820668
2022544	2022564	10699	8901	2023159	2023420
1785525	1785501	7974	9841	1786319	1786140
1243278	1243256	10469	9313	1243910	1243911
1064989	1065029	11302	3249	1065611	1066560
791787	791748	7424	9826	792537	792424
881988	881981	10240	6089	882631	882992
298753	298772	11138	7397	299378	299593
1897823	1897827	11255	5541	1898439	1898782
824234	824223	10956	9476	824851	824868
1635892	1635849	8103	11692	1636687	1636443
1647157	1647079	2522	5307	1649262	1648130
1237975	1237944	4161	8132	1239306	1238689
1697598	1700624	11204	7309	1701231	1701403
1855244	1855220	857	7807	1858875	1856100
1463379	1463385	6972	771	1464238	1466362
1899940	1899924	10572	8315	1900594	1900631
1191361	1191351	10617	8675	1191973	1192026
682275	682282	11230	9984	682887	682908
434367	434343	10891	9757	434977	434982
706224	706201	10739	10068	706833	706820
701167	702639	7294	6811	703415	703484
1645519	1645521	10516	5330	1646128	1646677
165624	165599	5045	7009	166783	166477
1256372	1256384	8364	5710	1257164	1257387
1331281	1331266	9044	7476	1332027	1332030
1475499	1475467	10631	9308	1476147	1476105
2043698	2043681	6148	7953	2044734	2044422
106392	106375	11591	9463	107004	107057
1356877	1356870	10885	7648	1357483	1357670
1052541	1052506	8131	7806	1053345	1053294
1928751	1928716	7659	10232	1929560	1929337
2068655	2068586	5503	9161	2069771	2069264
1863995	1863961	2387	9360	1866479	1864609
562944	562929	10965	9432	563542	563575
1468935	1468895	6544	9071	1469868	1469588
1297477	1297456	11344	10210	1298092	1298085
1524275	1524269	10742	8187	1524917	1524976
1132475	1132435	6892	9381	1133424	1133068
585788	585754	7244	7547	586624	586498
652382	652373	10740	9891	653015	653032
16903	16895	8299	9447	17672	17574
61288	61251	10953	9872	61902	61928
2040440	2040435	10647	9126	2041059	2041086
1563663	1563644	10550	9147	1564289	1564272
1374462	1374446	8219	7839	1375264	1375181
214581	214577	11133	9372	215180	215221
1835692	1835648	4076	9351	1837085	1836314
484520	484478	5616	5919	485626	485507
2031746	2031732	5452	9326	2032778	2032403
1810032	1810008	8138	9946	1810778	1810684
1711636	1711652	10788	6412	1712255	1712543
748332	748285	4472	8987	749605	748978
1095650	1096426	10691	2156	1097009	1098705
1854429	1855916	11446	9833	1856523	1856560
1160526	1160508	10744	8855	1161171	1161236
383086	383066	5731	5162	384097	384175
74231	74207	8356	9709	74975	74883
2011471	2011434	6005	9296	2012531	2012085
17628	17602	9322	9108	18371	18286
200028	200058	11409	4383	200651	201301
254288	254236	5217	8256	255443	254934
1167254	1167201	6717	10018	1168139	1167831
1531607	1531577	10712	10097	1532221	1532183
1912104	1912045	3080	8563	1913955	1912705
60731	60742	10711	3400	61347	62211
287424	287369	6324	9879	288320	287982
1814520	1814548	11157	6914	1815159	1815430
1802235	1802205	6926	9428	1803078	1802852
1675323	1675315	10633	9340	1675941	1675995
1405218	1405248	10381	4191	1405836	1406806
816693	816649	7521	9255	817573	817312
994606	994581	10521	9446	995214	995235
855888	855915	11034	5673	856502	857049
959847	959858	10203	6424	960459	960755
1774990	1774979	8658	5110	1775755	1776187
1812698	1812678	8935	8846	1813388	1813337
805559	805535	8245	10184	806320	806196
1186936	1186915	4007	9513	1188388	1188218
1226002	1225922	3251	7105	1227696	1226773
1628813	1628800	10892	9485	1629455	1629476
1401885	1401908	10789	2270	1402491	1404236
881344	881325	11100	9496	881965	881975
673659	673646	11013	7762	674290	674463
1010699	1010717	6711	3037	1011640	1012491
423416	423396	10993	10261	424040	424017
658829	658791	10585	12315	659421	659355
1576480	1576497	10548	6724	1577095	1577358
1113806	1113807	10985	8230	1114427	1114527
421238	419428	10778	9633	421849	421840
1134543	1134560	10778	6279	1135180	1135489
978780	978734	5561	9602	979929	979386
1478266	1478132	10767	8702	1478899	1478796
796562	796523	8772	9699	797278	797175
624979	624986	11331	5679	625586	626007
1564079	1564064	11178	9654	1564683	1564707
1247172	1247119	6518	10198	1248131	1247744
940628	940605	11113	9749	941253	941245
1738519	1738503	11190	9878	1739108	1739150
1100005	1099994	11717	9778	1100593	1100633
409354	409370	11735	5558	409975	410519
1440441	1440445	7291	2157	1441250	1442620
1756147	1756120	10878	9777	1756763	1756779
2002740	2002738	10546	7618	2003363	2003495
696	675	10574	9092	1324	1339
1548109	1548081	8668	9899	1548837	1548752
1900856	1900815	6889	9581	1901761	1901455
1957123	1960475	11091	9560	1961122	1961134
738565	738505	6093	9543	739486	739135
317726	317790	2012	4058	320358	319137
2066304	2066249	7139	13357	2067214	2066780
1186772	1186736	6052	9368	1187802	1187412
321175	321139	9783	10208	321810	321763
1637146	1637151	8602	5030	1637867	1638291
1409484	1409476	10045	9319	1410125	1410107
1450879	1450884	8613	5393	1451591	1451960
1022788	1022770	10360	9790	1023406	1023407
1816571	1816555	10591	10133	1817200	1817181
790646	790572	5139	9074	791922	791227
243155	243151	9002	9116	243824	243848
812383	812391	11593	6275	812968	813294
151712	151704	10124	9733	152361	152340
660383	660371	7605	9717	661223	661024
106200	106191	10458	9442	106862	106843
1768258	1768274	10902	6227	1768848	1769220
1403918	1403938	9572	5197	1404617	1405132
576044	576055	10814	8047	576650	576824
997036	997049	10805	4825	997630	998325
941093	941063	4898	8484	942184	941787
1531572	1531588	11327	2589	1532170	1533552
760662	760610	5233	9735	761674	761228
1147588	1147504	2054	9111	1149631	1148181
45895	45949	13927	2782	46447	47967
481708	481686	4627	9237	483016	482365
1495460	1495468	10945	7228	1496064	1496308
335056	335042	11106	9903	335662	335658
1736116	1736056	4728	9408	1737363	1736715
993262	993254	6385	6076	994359	994274
562663	562670	7148	2050	563467	564797
1733327	1733300	7132	8034	1734300	1734006
1648778	1648760	10888	9755	1649395	1649391
1486854	1486880	8935	1536	1487572	1489060
1797466	1798868	8530	2267	1799622	1800845
865719	865743	9254	3404	866456	867344
1920474	1920592	8706	1827	1921195	1922941
560959	560903	2829	7832	562931	561675
79883	79860	10429	9850	80519	80491
614370	614323	5037	8111	615471	615028
1525617	1525586	1294	4325	1528282	1527004
1393070	1393050	10247	8256	1393715	1393846
1578927	1578911	7403	5243	1579828	1580011
143907	143905	5396	4444	145020	145027
1770397	1770353	7461	10047	1771161	1770972
1186051	1186040	10912	6538	1186676	1186923
898519	898514	14604	6281	899056	899500
568666	568646	11025	10075	569263	569262
436462	436516	14859	5763	436979	437448
790095	790131	11039	3760	790713	791675
569066	569058	10471	7982	569716	569809
1185770	1185771	11098	4564	1186397	1187030
304279	304247	8860	7480	305003	304864
1746403	1746371	6315	7563	1747532	1747120
691956	691970	10648	6083	692556	692856
1860363	1860352	8365	5509	1861099	1861437
1453302	1453264	7185	8862	1454132	1453940
1965502	1965460	2807	7115	1967321	1966361
52197	52164	7234	8104	53018	52891
1476382	1476345	10454	10114	1477028	1476990
1212071	1212048	10372	9012	1212695	1212679
1000162	1000170	9888	5364	1000819	1001511
1469204	1469204	11160	4184	1469815	1470546
586028	586014	10851	10017	586634	586643
835936	835912	8957	9819	836652	836578
1718953	1718896	4477	4616	1720392	1719999
841876	841892	13342	4049	842451	843261
1015194	1015212	9094	2804	1015897	1017220
809443	809473	7762	4205	810231	810657
1715045	1715000	7707	9859	1715820	1715623
1742401	1742421	10171	5123	1743027	1743591
2058852	2058821	6994	9631	2059796	2059487
1531459	1531508	9593	3420	1532142	1532859
1162479	1162511	11265	2949	1163083	1164276
767537	767501	8654	9806	768266	768156
1179835	1179820	8081	9557	1180600	1180473
903872	903865	11236	9757	904465	904503
1163679	1163664	7750	7698	1164446	1164432
1022275	1022200	2763	3096	1023878	1024042
848119	848100	10058	10143	848763	848701
1344377	1344341	9247	8892	1345113	1345069
1794712	1794612	2836	10252	1796647	1795244
180799	180797	10852	6469	181382	181701
288099	288088	7671	9568	288958	288718
773888	773881	10976	9838	774522	774531
1456908	1456938	13737	3672	1457456	1458552
82964	83014	11418	4476	83577	84507
308743	308760	7063	4274	309688	310297
2056152	2057386	11124	10389	2057990	2057999
486056	486036	11249	9742	486658	486650
39378	39364	10462	9945	40029	40010
917515	917529	11316	7454	918110	918356
316217	316168	8317	9451	316987	316803
410645	410615	8239	9344	411408	411257
2027184	2027168	8435	7420	2027915	2027934
891892	891930	10418	5012	892540	893149
1238450	1238431	8233	9522	1239200	1239063
1595100	1595107	9649	1855	1595742	1597431
1647731	1647680	8094	6663	1648426	1648580
673356	673323	8243	9632	674130	674009
1212818	1212828	10902	6963	1213449	1213622
1806872	1806823	5219	9931	1807935	1807451
481026	481040	10765	4559	481651	482232
1416609	1416555	4931	9299	1417915	1417195
1146914	1146914	8540	6834	1147639	1147769
877920	877884	6028	9711	878947	878548
456020	456024	10489	6375	456693	456926
1235253	1235253	10550	6023	1235878	1236270
1843338	1843318	10632	8706	1843967	1844005
800324	800543	9789	12939	800982	802383
695313	695297	11306	9067	695922	695959
463054	463003	6832	9452	463883	463603
1371474	1371459	7040	6852	1372422	1372312
572110	572081	10370	9791	572733	572708
326600	326566	8065	9738	327395	327180
601326	601374	7183	3509	602180	603014
1542071	1542035	6813	9876	1543055	1542651
1599536	1599509	8767	10004	1600238	1600164
948192	948155	5983	9203	949216	948840
871210	871190	10296	6457	871835	872210
758816	758819	10745	6562	759447	759760
1562004	1561971	7273	9534	1562910	1562635
1507826	1507820	10836	10415	1508435	1508441
1462105	1462054	3851	5851	1463651	1463082
2026067	2026052	7324	7331	2026896	2026936
1059503	1059493	10565	9497	1060130	1060138
1260107	1260227	12361	9825	1260679	1262494
1520107	1520084	8148	10142	1520840	1520708
1433410	1433351	4585	10056	1434754	1433971
153611	153556	5665	9040	154774	154280
616903	619562	7231	5710	620471	620763
304515	304756	10554	9409	305384	305371
1727332	1727267	5456	13346	1728443	1727793
270101	270103	8091	6936	270860	270949
122152	122127	10562	9977	122770	122724
822250	822245	4960	7806	823381	823043
1871452	1871448	11480	6479	1872047	1872332
1870295	1870288	11029	9793	1870948	1870941
1008419	1008454	16147	8063	1008930	1009270
1789425	1789408	8350	8577	1790137	1790112
1883772	1883784	10688	6958	1884395	1884651
1810702	1810695	11515	5781	1811308	1811670
296117	296099	4769	9768	297524	296742
43407	43434	15192	7117	43926	44339
946595	946656	9086	3158	947315	948039
90230	90318	10626	10292	90856	90981
1427943	1427940	10700	7754	1428556	1428835
1676426	1676415	8503	6184	1677176	1677467
1381247	1381255	8925	5179	1381980	1382452
229135	229092	2561	9577	230826	229726
1103415	1103395	11035	9740	1104031	1104047
269243	269224	10456	8316	269875	269951
534900	534887	8462	6433	535616	535760
1268670	1268693	10939	7056	1269284	1269617
602063	602077	8064	4504	602890	603449
1034221	1034193	7206	7777	1035176	1034943
260680	260643	8339	10100	261372	261268
1029279	1029232	5431	8552	1030330	1029948
557921	557895	11121	9254	558520	558577
1221606	1221583	11130	9999	1222209	1222221
944820	944764	2415	8207	946883	945571
2033192	2033192	10893	6248	2033798	2034110
154895	154855	10516	15373	155488	155364
1457443	1457422	10863	9577	1458047	1458073
1104955	1104965	8110	5408	1105716	1106121
382008	381989	10547	9837	382651	382625
1794156	1794085	3698	9259	1795837	1794775
1018467	1018452	10455	9238	1019093	1019117
1826613	1826669	15585	4969	1827127	1827696
2057335	2054159	7924	6568	2058122	2058186
1447959	1447933	8749	9504	1448648	1448603
1892531	1892508	5966	9330	1893538	1893143
326786	326753	6271	9150	327717	327454
2006944	2006927	11046	9406	2007547	2007572
1827415	1827385	7238	10420	1828275	1828065
578735	578711	10592	9624	579342	579362
1175432	1175428	9440	10055	1176151	1176020
805560	805580	10537	4350	806180	806893
297839	297840	11455	6940	298439	298726
1597363	1597312	4942	9625	1598710	1597959
1666680	1666685	8518	5072	1667345	1667860
408575	408515	4797	9228	409762	409179
643759	643791	10483	4290	644364	645082
269679	269703	8909	5416	270379	270818
1203835	1203805	9012	9285	1204567	1204447
547355	547333	6853	9144	548180	548000
1900841	1900830	10595	6693	1901454	1901706
351518	351578	9368	9634	352179	352226
1334692	1334719	8559	3614	1335456	1336464
992518	992527	11014	9186	993128	993239
1945046	1945056	7344	2175	1945939	1947243
722568	722557	10221	9527	723234	723204
967195	967150	6028	9781	968126	967770
359605	359599	10782	10052	360237	360227
264252	264253	11355	9735	264852	264884
167555	167508	6463	9757	168552	168134
1532286	1532243	5604	6649	1533408	1533124
1685121	1685077	7366	9805	1686031	1685710
754369	754408	14978	6238	754905	755312
1201133	1201066	5888	9330	1202176	1201701
1628500	1628530	10433	3038	1629133	1630582
509670	509639	6077	6705	510647	510488
457693	457680	10965	9985	458311	458341
1232872	1232840	7677	9695	1233679	1233471
1328567	1328608	13801	2872	1329117	1330506
897871	897884	10850	6459	898487	898766
1554995	1554976	6572	6050	1555866	1555935
191246	191199	7729	9732	192099	191827
1223172	1223151	10616	9667	1223831	1223799
69239	69193	7755	7665	70099	69960
1793887	1793795	856	6746	1796657	1794687
778820	778788	6020	7835	779758	779547
1065747	1065736	10755	7442	1066360	1066533
675123	675087	8701	9944	675849	675750
908167	908164	10128	5811	908799	909214
928384	928337	8671	9562	929138	928977
1166240	1167996	10819	9342	1168624	1168703
2038601	2038581	10671	10049	2039216	2039200
1397871	1397850	10943	9216	1398483	1398539
660735	660682	9035	10249	661434	661301
1138	1097	5845	7275	2266	2040
1742298	1742260	9121	9910	1743011	1742912
324472	324465	10916	7141	325095	325224
355288	355275	10736	9551	355907	355927
454653	454667	10345	4921	455304	455861
516797	516812	8528	3120	517530	518627
973609	973648	11205	4305	974207	974922
466231	466170	5313	9273	467383	466854
1914528	1914483	7328	9669	1915354	1915116
1347519	1347442	2658	7537	1349501	1348201
1714135	1714124	5660	4783	1715114	1715428
888667	888637	8175	9604	889380	889287
724382	724363	10782	9552	725015	725007
340933	340922	7031	6812	341821	341710
133530	133503	7654	9458	134337	134139
241009	241012	7352	5468	241897	242074
401203	401137	5685	13113	402198	401686
660751	660732	10371	9715	661372	661386
1697223	1697232	10517	5502	1697873	1698312
1947011	1947002	10633	9231	1947630	1947659
1937208	1937193	10755	8031	1937840	1937969
1367021	1367005	10231	9810	1367652	1367647
763366	763295	6420	9420	764367	763933
360600	360567	6489	7435	361574	361386
1893263	1893282	10564	7078	1893876	1894098
488443	488433	10468	5453	489095	489385
776559	776568	9103	5659	777281	777610
1891803	1891784	10797	9310	1892443	1892418
1237483	1237427	4634	10287	1239021	1238045
486240	486218	7781	10143	487084	486875
940246	940184	4402	9799	941720	940788
1437361	1437324	9214	9623	1438124	1437971
1974141	1974108	10869	10241	1974767	1974754
52075	52064	11247	9718	52707	52668
1335812	1335792	7540	4599	1336616	1336840
1551912	1551891	10635	9818	1552552	1552542
693687	696346	7130	9906	697317	697016
1551212	1551235	7383	4445	1552044	1552465
955575	955556	10899	10064	956185	956219
451369	451368	5834	4057	452314	452742
1172689	1172651	7468	10277	1173463	1173299
1591750	1591759	11075	7352	1592394	1592537
1699321	1699373	9022	3846	1700022	1700795
1592853	1592837	8590	5569	1593518	1593848
406343	406313	8199	9193	407084	406992
332135	332115	6207	8178	333084	332873
373263	373275	10634	5902	373876	374335
1803275	1803328	10664	3882	1803915	1804731
1170956	1170923	8268	9615	1171703	1171598
298372	298305	3663	9940	300071	298920
137031	137060	7164	1732	137883	139534
1800275	1800269	8954	7711	1800953	1801070
1352412	1353419	7796	9411	1354192	1354074
105612	105615	10899	6979	106222	106386
450388	450329	4552	7634	451648	451127
1315151	1315070	5177	10129	1316347	1315697
793314	793300	10466	9507	793939	793956
1566179	1566191	10973	7401	1566779	1566991
1857011	1856996	10210	9548	1857656	1857652
1350176	1350155	10708	9568	1350816	1350775
659324	659331	8137	5504	660133	660360
1810687	1810710	10892	4756	1811311	1811860
459575	459553	10593	9311	460223	460231
398659	398595	6140	9331	399723	399246
519504	519487	9170	5471	520173	520534
151376	151391	11432	4499	151952	152646
608316	608281	7687	10011	609092	608929
1793954	1793976	14021	5766	1794490	1794985
1787400	1787383	11244	10171	1788014	1788031
1810099	1810041	6748	8809	1810995	1810718
1824746	1824736	10858	9922	1825375	1825345
1994761	1994758	11282	7523	1995365	1995554
453225	453197	7810	7029	453994	454032
1551124	1551150	10858	5743	1551755	1552218
269393	269356	5815	8305	270408	270061
947975	947965	5666	6809	949033	948929
2037038	2036994	3453	6857	2038800	2037904
285288	285265	8126	8289	286054	285962
563253	563261	10919	6867	563883	564260
1207916	1207901	7854	7318	1208711	1208711
335423	335361	3514	9544	337213	335974
322366	322349	9697	7398	323068	323132
922970	922941	9057	9887	923664	923597
315952	315925	5551	6077	316927	316973
1122676	1122315	8953	9496	1123363	1123279
1753700	1753696	9637	8828	1754333	1754441
351449	351472	10989	4055	352071	352769
1579837	1580545	11050	7257	1581158	1581340
166154	166086	3409	9555	167942	166753
19876	19860	10814	10198	20458	20495
264319	264307	10828	10018	264932	264974
707950	707908	6535	9714	708872	708569
1594535	1594547	10873	7100	1595143	1595439
1101943	1101907	4370	7690	1103425	1102732
1724348	1724385	10187	6235	1725001	1725334
705342	705277	3160	9738	707088	705919
733627	733604	5226	7560	734790	734401
275387	275355	5084	3056	276510	277127
1000776	1000765	10843	7768	1001384	1001533
832697	832730	8862	2354	833380	834888
1510039	1510037	8994	7057	1510724	1510896
633296	633296	11211	9969	633943	633941
457244	457235	11031	9422	457874	457906
1841259	1841230	3153	3849	1842926	1842817
1629284	1629292	4972	2723	1630399	1631107
148574	148482	2918	9871	150362	149129
122092	122061	3946	8534	123737	122764
1065846	1065859	10784	6221	1066466	1066790
833725	833715	11265	7664	834310	834485
422993	422973	10813	7186	423604	423791
648528	648476	9033	10270	649181	649068
692467	692421	4535	10249	693719	693073
412348	412305	7174	9041	413167	412988
1688072	1688052	7299	5038	1688908	1689168
2065563	2065550	11074	9250	2066165	2066249
605825	605813	10772	9970	606455	606458
748031	751043	11102	12568	751779	751589
52424	52367	5255	9706	53578	53007
1411166	1411107	7035	14035	1412116	1411645
1842311	1842295	9118	9370	1843006	1842943
951721	1993868	8144	1622	1994606	1994521
920540	920484	7621	9406	921365	921132
939636	941532	10695	12261	942218	942097
1496139	1496115	10772	9778	1496795	1496752
1560896	1560855	7708	9636	1561676	1561517
1985201	1985176	10854	9522	1985807	1985867
282502	282489	11115	9596	283116	283128
826630	826584	4557	6362	827960	827530
1614361	1614341	5466	6012	1615521	1615310
251925	251910	8049	7487	252709	252698
1362075	1362062	11086	7913	1362683	1362792
1008725	1008705	2861	7598	1010598	1009483
1442435	1442447	11736	7540	1443048	1443227
128975	128952	10452	9868	129604	129623
1699618	1699566	10627	13451	1700227	1700110
1179036	1179020	11001	9901	1179640	1179678
1283003	1283012	10842	6353	1283624	1283908
102120	102107	10458	6595	102747	103065
30805	31251	10833	9819	31876	31887
992787	992821	11104	3859	993386	994190
1626097	1626067	3980	5854	1627630	1627033
1042267	1042271	11000	6246	1042906	1043215
501910	501939	10364	4540	502524	503164
1010535	1010529	10381	9316	1011167	1011158
496731	496706	10061	9278	497376	497366
1858726	1858704	10842	9964	1859350	1859399
144163	144148	11155	9943	144754	144775
706958	706955	7671	2730	707789	708795
82047	82036	8948	7550	82752	82846
978241	978241	10922	5859	978855	979304
1563427	1563442	7531	5656	1564267	1564569
1977889	1980754	5010	9735	1981878	1981387
286993	286972	7599	7671	287804	287712
809762	809799	11453	5386	810375	810981
1598312	1598304	10656	10026	1598942	1598964
1187359	1187325	8087	9253	1188152	1188011
1492287	1492277	8338	6785	1493042	1493162
1192576	1192613	10975	6421	1193195	1193535
1388333	1388409	10977	3266	1388948	1390352
761171	761216	10870	4490	761790	762419
811406	811363	10434	9948	812051	811997
1229084	1229063	11097	9350	1229696	1229726
1800136	1800145	10656	6757	1800760	1801038
186815	186746	4078	10227	188343	187393
373527	373486	6479	5661	374448	374503
807159	807107	4188	9328	808674	807765
1435921	1435914	6509	3880	1436784	1437528
1744158	1744146	8521	9167	1744905	1744812
1061545	1064976	10573	6145	1065566	1065937
1840590	1840584	11210	6947	1841191	1841452
1449127	1449122	10882	6808	1449731	1449949
1220863	1220829	5580	6608	1221844	1221709
267301	267225	5676	9337	268347	267872
1014702	1014645	1549	9734	1016947	1015292
1358812	1358788	8166	8907	1359587	1359419
868348	868317	9363	9577	869033	868992
1218403	1218353	7809	9776	1219171	1218984
1699386	1699312	3311	9697	1700985	1699971
653551	653545	8966	5401	654290	654634
1539270	1539211	3116	5049	1540897	1540519
1277534	1277505	4641	9748	1278717	1278108
1756621	1756599	5633	6530	1757662	1757514
1879717	1879700	3868	4618	1880995	1880896
1475384	1475424	7047	3076	1476257	1477295
1728028	1731292	10360	14746	1731919	1731812
539044	538948	5100	10179	540229	539582
505821	505791	6873	10444	506752	506439
482113	482103	10917	5829	482739	483097
705065	705081	10366	3149	705686	706864
1129348	1129341	10771	7816	1129981	1130100
480916	480875	5984	6303	481980	481700
924279	924267	11097	9962	924884	924909
120685	120673	11213	7033	121287	121501
1609362	1609300	4861	10195	1610592	1609944
552395	552384	10724	9518	553032	552994
1528282	1528239	6647	9426	1529225	1528876
1102674	1102647	11096	9835	1103320	1103256
612597	612533	3890	9869	614107	613166
48697	48716	10803	6178	49327	49713
1238752	1238743	10964	7211	1239378	1239637
1154822	1154788	6083	10066	1155753	1155416
1502236	1502219	7800	7469	1503057	1503014
204036	204036	7813	6907	204889	204921
1814828	1814799	11105	7709	1815431	1815466
136989	137013	10881	2460	137598	139280
1175857	1175868	8655	5206	1176599	1177042
1817789	1817764	10658	10173	1818419	1818388
56900	56884	11153	9985	57521	57533
1531212	1531203	11096	9339	1531827	1531836
1515008	1514999	11587	9612	1515605	1515619
1412292	1412297	10331	3938	1412930	1413637
1615524	1615512	6459	4078	1616386	1616901
49005	48974	7238	9150	49820	49688
702318	702233	954	10047	705650	702888
705129	705112	10084	9583	705807	705752
507696	507651	5863	9685	508701	508284
839155	839192	10960	4439	839770	840590
881449	881423	11111	9987	882079	882027
88231	88224	8098	6706	88991	89067
980792	980732	4971	9865	981944	981347
1394406	1394414	10907	4693	1395007	1395623
1394579	1394564	10655	9323	1395207	1395227
2065863	2065812	4920	6703	2066980	2066661
769712	769733	15529	9307	770231	770391
994516	994495	5671	6982	995707	995313
450280	450247	4590	8509	451536	450944
1463577	1463571	10928	6622	1464189	1464462
969733	969680	4766	9588	971023	970331
1908937	1908902	4897	4992	1909977	1909960
1337303	1337293	10796	9690	1337909	1337943
1626792	1628752	8079	8877	1629539	1629429
1805826	1805811	9055	9310	1806529	1806469
1412300	1412224	5822	10300	1413270	1412849
360526	360522	7858	10097	361309	361145
116319	116301	10581	10436	116929	116927
883598	883535	6173	9583	884688	884208
917690	917681	10794	9349	918299	918345
471609	471592	8460	7569	472371	472435
1205552	1205500	5255	5344	1206607	1206620
1780646	1780642	11110	6901	1781236	1781496
1476184	1476195	14068	6385	1476719	1477183
1472118	1472100	8244	7306	1472848	1472935
351556	351516	4921	10192	352768	352143
760186	760125	5020	7115	761395	760914
1609905	1609875	8626	9506	1610592	1610508
272888	272868	5982	6993	273977	273743
551957	551942	10904	9428	552603	552593
1412527	1412498	5210	8034	1413546	1413232
1273240	1273251	10774	7121	1273841	1274108
1248209	1248183	7422	9310	1249102	1248844
1923895	1923881	10707	9321	1924536	1924552
670367	670349	7078	8271	671295	671083
214916	214905	7075	9559	215801	215555
1099873	1099926	11050	6230	1100506	1101980
1928238	1928220	11144	9365	1928852	1928908
650092	650054	6846	9838	650951	650699
888861	888871	4112	6986	890472	889649
1775463	1775412	3564	9888	1776942	1776051
1103812	1103962	5976	8060	1104930	1104711
290338	290395	10892	3090	290947	292527
812656	812673	8058	4227	813371	813895
1652364	1652369	10506	7675	1653024	1653138
1600833	1600867	10926	5919	1601439	1601898
1084346	1084295	6326	5117	1085300	1085384
1049913	1049898	10737	9609	1050542	1050530
1455564	1455579	11364	3154	1456147	1457430
889356	889283	4473	10141	890804	889909
566807	566781	10653	9984	567408	567415
1474185	1474168	10137	9346	1474826	1474843
2022426	2022401	8594	9808	2023188	2023044
1707775	1707776	10863	4723	1708387	1708687
1416242	1416287	8215	3526	1416978	1417822
1800539	1800467	2039	11667	1802730	1801035
201656	201604	2335	9480	203957	202237
579464	579510	10208	8230	580112	581995
781829	781817	6634	6731	782674	782772
1834696	1834700	11097	10125	1835302	1835382
539274	539273	10697	5501	539895	540208
261121	261097	4035	9589	262679	261739
531384	531363	8330	9841	532160	532005
758701	758659	6321	9904	759702	759276
1749985	1749995	7394	6928	1750810	1750945
321173	321153	11000	7795	321828	321914
436364	436318	3676	9494	437988	436960
743057	743045	10668	10106	743687	743695
164428	164379	6369	9148	165331	165038
285949	285938	7922	9056	286741	286599
1176538	1176532	10647	9699	1177148	1177660
1361963	1361950	10657	10251	1362591	1362564
1152397	1152391	10908	7220	1153012	1153209
1063744	1063721	6699	6749	1064696	1064540
1423990	1423980	10592	9477	1424592	1424620
625433	625419	11175	9272	626055	626097
544275	544256	10721	10009	544886	544899
425395	425428	11100	1574	425991	427721
1449372	1449304	3379	8229	1450955	1450072
1584102	1584098	7889	9864	1584888	1584986
1626669	1626655	10884	9712	1627280	1627329
1492350	1493903	5315	7960	1495215	1494653
1103881	1103879	10628	9955	1104511	1104507
257746	257708	6453	9803	258659	258336
427923	427890	10255	10028	428549	428535
54750	54724	5125	6675	55778	55605
1898306	1898260	6637	9464	1899352	1898948
123788	123752	7813	9355	124660	124387
1912958	1912963	10857	7047	1913559	1913789
1595305	1595292	8031	9009	1596080	1595987
424305	424280	5979	9185	425329	424932
1413557	1413495	5313	10142	1414572	1414112
1167624	1167597	10592	10289	1168246	1168212
741900	741876	10885	7355	742511	742650
826836	826823	7910	7004	827629	827631
194824	194792	6707	9551	195751	195449
1325488	1326728	11324	7682	1327352	1327560
1517342	1517347	10660	6735	1517972	1519105
715550	715496	4507	9062	716866	716114
424210	424179	8787	9816	424938	424831
52920	52881	7470	10086	53735	53511
950039	948402	8875	9543	950747	950628
1662415	1662376	6278	6153	1663418	1663306
234963	234939	10507	9591	235597	235614
1589995	1589957	5772	5901	1590998	1591011
509412	511556	11704	2643	512110	513697
368229	368181	6405	10227	369275	368833
1432089	1432072	7890	10243	1432912	1432702
512264	512244	10717	9922	512867	512852
990558	990548	12293	7958	991130	991300
972182	972164	11166	10159	972795	972778
890704	890748	10846	3343	891300	892528
1994056	1994021	7286	9514	1994825	1994695
1322171	1322152	7793	9699	1322990	1322782
1165744	1165752	7299	7263	1166596	1166569
1151511	1151499	11229	9633	1152090	1152114
389503	389478	10593	9227	390088	390123
537136	537075	4073	9139	538429	537726
1586979	1586979	10488	6245	1587614	1587895
363936	363894	8432	9954	364683	364523
1417349	1417355	4605	4700	1418480	1418557
721659	721612	3572	8157	723153	722360
107051	107005	5009	6513	108322	107848
101376	101345	10664	8941	101991	102040
67994	68008	10758	4817	68604	69184
487153	487135	10571	10070	487775	487768
2050879	2050854	7477	9632	2051768	2051514
1139648	1139628	10387	8141	1140281	1140356
1310635	1310671	10648	12650	1311249	1312640
327874	327848	11010	9364	328475	328489
